id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19547733,94,-0.18105,0.0921754,-0.032494,-0.0159423,0.136975,-0.0325836,400.0,0.141697,0.698608,-0.54335,0.57067,1.05307,83.3613,63.9287,83.54,3.14034,-0.694504,-4.45604,5.49548,332.193,-14.4084,-220.226,398.822,0.0578246,s20140923_130041_461
19547734,95,-0.18117,0.0935132,-0.0327829,-0.00752834,0.129988,-0.0244083,400.0,0.132474,0.967475,-0.8911,1.05446,1.68581,86.6854,72.8585,86.7422,6.84698,-0.919649,-7.00949,9.84174,495.664,-34.2693,-298.934,579.843,0.0564868,s20140923_130041_461
19547735,96,-0.181193,0.0947623,-0.0329663,0.00340719,0.119153,-0.0114945,400.0,0.119755,1.17831,-1.2967,1.62276,2.38814,91.6379,106.511,91.6304,13.0536,-1.37989,-10.4347,16.7686,873.454,-83.788,-394.614,962.114,0.0552377,s20140923_130041_461
19547736,97,-0.181096,0.0958821,-0.0329907,0.0160378,0.104054,0.00804692,400.0,0.10559,1.31407,-1.7422,2.40984,3.25105,98.762,153.355,98.7363,24.3161,-2.59541,-14.9018,28.6369,1141.34,-164.174,-393.841,1218.5,0.0541179,s20140923_130041_461
19547737,98,-0.180868,0.0968279,-0.032775,0.0296885,0.0843091,0.0367022,400.0,0.0966255,1.37417,-2.17583,3.24291,4.13993,109.399,128.969,107.894,35.8805,-4.66337,-18.3116,40.5521,539.464,-140.647,-78.1828,562.952,0.0531721,s20140923_130041_461
19547738,99,-0.180502,0.0975549,-0.0322315,0.0435211,0.0605374,0.0729052,400.0,0.104279,1.2935,-2.39505,3.56274,4.48358,125.713,120.835,114.668,35.1053,-5.40836,-16.4654,39.1503,-740.859,84.7722,423.628,857.624,0.0524451,s20140923_130041_461
19547739,100,-0.180004,0.0980375,-0.0313208,0.0555584,0.0364082,0.107957,400.0,0.126756,0.90651,-1.95071,2.49359,3.29318,146.763,117.232,115.996,21.0633,-2.96792,-9.839,23.4367,-1429.31,284.634,657.1,1598.66,0.0519625,s20140923_130041_461
19547740,101,-0.179411,0.0983138,-0.0301398,0.0616513,0.0215232,0.122777,400.0,0.139062,0.194505,-0.882065,0.3003,0.951867,160.755,116.663,116.317,6.51923,0.284317,-3.32341,7.323,-1148.17,181.279,536.091,1280.05,0.0516862,s20140923_130041_461
19547741,102,-0.178799,0.0985084,-0.028944,0.0594485,0.0187669,0.113963,400.0,0.1299,-0.569255,0.014195,-1.29704,1.41654,162.48,117.549,117.236,-1.89998,0.657664,0.882819,2.19586,-638.501,-164.395,362.225,752.274,0.0514916,s20140923_130041_461
19547742,103,-0.178245,0.0987085,-0.0278882,0.0502662,0.0218071,0.0968361,400.0,0.111263,-1.18145,0.38915,-1.65524,2.07052,156.547,117.433,116.858,-6.25078,-3.00359,3.92108,7.96672,-310.147,-552.882,306.078,703.956,0.0512915,s20140923_130041_461
19547743,104,-0.177811,0.0989502,-0.0270034,0.0358196,0.0265499,0.0808582,400.0,0.0923363,-1.62521,0.435775,-1.32633,2.14251,143.454,113.893,112.825,-8.10292,-10.4,7.00438,14.9291,-19.7729,-801.121,300.873,855.985,0.0510498,s20140923_130041_461
19547744,105,-0.177541,0.0992369,-0.026253,0.0177621,0.0305226,0.0703096,400.0,0.0786801,-1.8973,0.30559,-0.74671,2.06172,120.197,104.178,103.047,-6.64624,-19.026,9.93854,22.4708,278.021,-634.621,217.731,726.255,0.0507631,s20140923_130041_461
19547745,106,-0.177462,0.0995545,-0.0255767,-0.00212636,0.0326617,0.065924,400.0,0.0736022,-1.98485,0.128185,-0.186795,1.99773,86.2752,88.1526,88.3445,-2.5425,-23.0924,11.359,25.8602,390.64,-43.8683,16.8778,393.458,0.0504455,s20140923_130041_461
19547746,107,-0.177583,0.0998844,-0.0249177,-0.0219348,0.0330863,0.0665737,400.0,0.0775106,-1.90033,-0.004045,0.231415,1.91437,56.4573,71.7639,73.5612,1.16656,-19.9034,10.2761,22.43,253.757,492.263,-190.042,585.518,0.0501156,s20140923_130041_461
19547747,108,-0.177895,0.100213,-0.0242341,-0.040133,0.0325808,0.0705523,400.0,0.0874631,-1.66951,-0.058235,0.475025,1.73675,39.0704,60.367,62.6867,2.53264,-13.2471,7.55815,15.4605,56.3982,630.278,-277.258,690.871,0.049787,s20140923_130041_461
19547748,109,-0.178376,0.100536,-0.0235015,-0.0553249,0.0319216,0.0760742,400.0,0.0993334,-1.30914,-0.05558,0.559915,1.42494,29.9843,53.9735,56.154,2.29453,-7.29783,4.73094,8.99472,-41.2404,516.537,-252.506,576.429,0.049464,s20140923_130041_461
19547749,110,-0.178988,0.100852,-0.0227121,-0.0663159,0.0314692,0.0817506,400.0,0.109869,-0.855435,-0.03043,0.558975,1.02232,25.386,50.9511,52.8726,1.70783,-2.9164,2.50803,4.2086,-45.1841,400.492,-191.593,446.255,0.049148,s20140923_130041_461
19547750,111,-0.179686,0.101166,-0.0218671,-0.0724336,0.031313,0.0872537,400.0,0.117645,-0.34695,-0.01279,0.57041,0.667762,23.3788,50.3023,51.9975,1.39084,0.712012,0.899087,1.80271,-3.7358,366.798,-135.232,390.951,0.048834,s20140923_130041_461
19547751,112,-0.180419,0.101479,-0.0209657,-0.0732549,0.0312134,0.0931588,400.0,0.122553,0.193885,-0.0399,0.664365,0.693227,23.0785,51.8205,53.2916,1.63311,4.41956,-0.196611,4.71574,59.099,388.062,-85.8229,401.809,0.048521,s20140923_130041_461
19547752,113,-0.181132,0.101788,-0.019999,-0.0685559,0.030515,0.100541,400.0,0.125457,0.7377,-0.14003,0.87081,1.14983,23.9944,55.7111,56.8764,2.57282,8.47326,-0.817371,8.8929,119.358,392.826,-41.5413,412.655,0.048212,s20140923_130041_461
19547753,114,-0.181772,0.102084,-0.0189461,-0.0585009,0.0284128,0.110575,400.0,0.128283,1.23415,-0.30844,1.1568,1.71943,25.905,62.1184,62.8687,4.02027,12.2761,-1.02744,12.9584,131.58,297.549,-8.79375,325.463,0.047916,s20140923_130041_461
19547754,115,-0.182287,0.10235,-0.0177773,-0.043873,0.0243462,0.123677,400.0,0.133468,1.60758,-0.48641,1.38345,2.17597,29.027,70.4684,70.8091,5.20443,14.4242,-0.993246,15.3666,41.7054,78.8281,4.01993,89.2713,0.04765,s20140923_130041_461
19547755,116,-0.18264,0.102566,-0.0164676,-0.0263492,0.0186846,0.138244,400.0,0.141968,1.75791,-0.5258,1.27235,2.23284,35.341,79.2089,79.3039,4.85437,13.8526,-0.947038,14.7091,-181.601,-176.344,3.7242,253.16,0.047434,s20140923_130041_461
19547756,117,-0.182814,0.102726,-0.0150247,-0.00871488,0.0138302,0.149124,400.0,0.150017,1.55139,-0.18722,0.37025,1.60591,57.7836,86.6554,86.6697,1.5724,10.8974,-0.918762,11.0485,-436.533,-295.883,12.8805,527.517,0.047274,s20140923_130041_461
19547757,118,-0.182828,0.102862,-0.013533,0.00467868,0.0149402,0.145649,400.0,0.146488,1.09118,0.40454,-1.0841,1.59047,107.388,91.8399,91.8303,-3.87629,7.93499,-0.689428,8.85805,-473.449,-162.437,20.7693,500.971,0.047138,s20140923_130041_461
19547758,119,-0.182737,0.103045,-0.0121608,0.0131087,0.021921,0.127442,400.0,0.129976,0.787121,0.67571,-1.9854,2.24008,120.879,95.8728,95.7884,-7.89659,7.64861,-0.503376,11.005,-247.037,99.6275,-13.8709,266.731,0.046955,s20140923_130041_461
19547759,120,-0.18257,0.103299,-0.0109952,0.0204211,0.0284544,0.105941,400.0,0.11158,0.771595,0.516645,-2.00729,2.21167,125.666,100.91,100.546,-8.81704,9.92754,-0.966846,13.3128,-10.5921,248.69,-75.4668,260.104,0.046701,s20140923_130041_461
19547760,121,-0.182326,0.103605,-0.0100325,0.0285406,0.0322539,0.0872963,400.0,0.0973423,0.85424,0.302185,-1.64512,1.87815,131.505,108.105,107.05,-8.10843,12.6224,-2.01271,15.1368,101.983,199.078,-106.128,247.58,0.046395,s20140923_130041_461
19547761,122,-0.181996,0.103939,-0.00923461,0.0375059,0.0344981,0.0730386,400.0,0.0890587,0.9291,0.189005,-1.21325,1.53978,137.392,117.181,114.906,-6.77737,13.9091,-3.08941,15.7778,152.648,28.1577,-87.2881,178.083,0.046061,s20140923_130041_461
19547762,123,-0.181573,0.104292,-0.00855753,0.0471226,0.036034,0.0630314,400.0,0.086556,0.97676,0.13667,-0.83515,1.29237,142.595,126.782,122.985,-5.05546,13.1856,-3.75847,14.6131,169.45,-137.893,-42.4754,222.558,0.045708,s20140923_130041_461
19547763,124,-0.181053,0.104659,-0.00796295,0.0570411,0.0372315,0.0563356,400.0,0.0883944,0.9884,0.09937,-0.563295,1.14198,146.867,135.357,130.188,-3.38837,11.1512,-3.93892,12.3023,149.688,-214.152,-5.81293,261.346,0.045341,s20140923_130041_461
19547764,125,-0.180433,0.105035,-0.00742373,0.0668906,0.0380214,0.0517655,400.0,0.0927343,0.953635,0.04301,-0.40243,1.03596,150.386,142.264,136.163,-2.0617,8.90251,-3.87473,9.92567,113.029,-206.976,9.26772,236.009,0.044965,s20140923_130041_461
19547765,126,-0.179717,0.105417,-0.006924,0.0761138,0.0380917,0.048287,400.0,0.0978566,0.86427,-0.03782,-0.325855,0.924432,153.414,147.609,141.06,-1.12779,7.01172,-3.75356,8.03277,76.8534,-162.386,9.68108,179.915,0.044583,s20140923_130041_461
19547766,127,-0.178914,0.105794,-0.00645653,0.084176,0.037265,0.0452484,400.0,0.102575,0.73357,-0.13251,-0.30546,0.805599,156.121,151.74,145.148,-0.524635,5.6548,-3.68111,6.76776,49.2924,-114.941,4.94441,125.163,0.044206,s20140923_130041_461
19547767,128,-0.178038,0.106159,-0.00601914,0.0907852,0.0354415,0.0421778,400.0,0.106193,0.56737,-0.228725,-0.315715,0.688404,158.675,155.081,148.749,-0.141939,4.7129,-3.65468,5.96558,32.4962,-94.1098,10.3052,100.094,0.043841,s20140923_130041_461
19547768,129,-0.177105,0.1065,-0.00561355,0.0955234,0.0326905,0.0389341,400.0,0.108209,0.34253,-0.304135,-0.31745,0.557314,161.108,157.825,151.978,0.125289,3.7726,-3.47501,5.13068,25.1436,-107.489,28.5419,114.02,0.0435,s20140923_130041_461
19547769,130,-0.176136,0.106811,-0.00523999,0.0976358,0.0293588,0.0358288,400.0,0.108067,0.04034,-0.352135,-0.2888,0.4572,163.264,159.849,154.619,0.360933,2.56312,-3.08384,4.02616,25.7772,-135.696,39.7195,143.721,0.043189,s20140923_130041_461
19547770,131,-0.175163,0.107086,-0.00489553,0.0963302,0.0256478,0.0331581,400.0,0.105056,-0.32818,-0.39034,-0.236515,0.562145,165.091,161.006,156.483,0.640832,1.05868,-2.68062,2.95249,33.7209,-169.631,31.333,175.765,0.042914,s20140923_130041_461
19547771,132,-0.174223,0.107322,-0.00457479,0.0910722,0.021552,0.0310985,400.0,0.0986192,-0.71456,-0.427605,-0.16614,0.849143,166.686,161.146,157.439,1.03535,-0.829491,-2.45718,2.79244,50.4307,-222.824,4.60203,228.506,0.042678,s20140923_130041_461
19547772,133,-0.173355,0.107516,-0.0042709,0.082039,0.0170957,0.0298353,400.0,0.0889539,-1.05303,-0.46365,-0.077305,1.15318,168.229,160.015,157.259,1.64945,-3.3978,-2.58858,4.57892,87.8693,-313.386,-60.5058,331.048,0.042484,s20140923_130041_461
19547773,134,-0.172592,0.107663,-0.00397482,0.0700116,0.012279,0.0295524,400.0,0.0769788,-1.30579,-0.524323,0.01401,1.4072,170.052,157.115,155.435,2.79274,-7.09721,-3.66729,8.46279,179.637,-469.88,-216.89,547.812,0.042337,s20140923_130041_461
19547774,135,-0.171961,0.107759,-0.00367703,0.0559232,0.00660925,0.0301155,400.0,0.0638595,-1.47215,-0.644232,0.08861,1.60938,173.26,151.697,151.131,5.24218,-12.7954,-6.92638,15.4654,370.573,-730.974,-498.404,959.194,0.042241,s20140923_130041_461
19547775,136,-0.171478,0.10779,-0.00337036,0.0405686,-0.000605644,0.0313246,400.0,0.0512583,-1.56813,-0.821323,0.155385,1.777,179.145,142.327,142.322,10.2042,-21.7167,-13.6354,27.5983,576.653,-912.795,-732.519,1304.72,0.04221,s20140923_130041_461
19547776,137,-0.171152,0.10774,-0.00304824,0.0245607,-0.00981721,0.0332232,400.0,0.0424663,-1.6129,-1.02949,0.237465,1.92813,158.213,126.474,125.335,16.7752,-31.0513,-21.5767,41.366,450.769,-481.951,-460.779,804.852,0.04226,s20140923_130041_461
19547777,138,-0.170988,0.107587,-0.00270272,0.00831061,-0.0211954,0.0360739,400.0,0.0426572,-1.62538,-1.25386,0.340755,2.0809,111.41,102.973,101.234,19.2196,-31.3557,-22.851,43.2983,-67.0823,471.828,290.113,557.931,0.042413,s20140923_130041_461
19547778,139,-0.170986,0.107308,-0.00232305,-0.00794692,-0.0348944,0.0400383,400.0,0.0537014,-1.60276,-1.4948,0.440645,2.23549,77.1702,78.7737,81.4899,15.4336,-21.6147,-15.7745,30.8906,-441.415,983.019,751.794,1313.91,0.042692,s20140923_130041_461
19547779,140,-0.171145,0.10688,-0.00189901,-0.0237446,-0.0510914,0.0448868,400.0,0.0720344,-1.52442,-1.73433,0.507035,2.36408,65.0735,62.1217,70.7538,10.3913,-11.6953,-7.81508,17.4881,-420.425,779.849,640.545,1093.26,0.04312,s20140923_130041_461
19547780,141,-0.171457,0.106279,-0.00142384,-0.0384354,-0.069581,0.050179,400.0,0.0940039,-1.39087,-1.92424,0.52913,2.43253,61.0845,52.5491,65.8661,7.02509,-6.01777,-2.9636,9.7133,-269.532,423.455,362.675,619.269,0.043721,s20140923_130041_461
19547781,142,-0.171908,0.105484,-0.000895434,-0.051562,-0.0895762,0.0554694,400.0,0.1173,-1.2198,-2.00915,0.50128,2.40331,60.0743,47.0908,63.9234,5.00064,-3.22623,-0.56158,5.97749,-159.853,204.744,172.644,311.896,0.044516,s20140923_130041_461
19547782,143,-0.172482,0.104487,-0.0003163,-0.0628314,-0.109764,0.0602046,400.0,0.140073,-1.02259,-1.95224,0.403645,2.2405,60.2122,43.7769,63.3486,3.82802,-1.92288,0.489285,4.31169,-88.9063,90.7465,67.8495,144.024,0.045513,s20140923_130041_461
19547783,144,-0.173158,0.103293,0.000303999,-0.0720137,-0.128621,0.0635423,400.0,0.160521,-0.81168,-1.73095,0.222515,1.92471,60.7559,41.424,63.3445,3.22252,-1.4113,0.795409,3.60681,-44.1024,29.0329,5.79607,53.1181,0.046707,s20140923_130041_461
19547784,145,-0.173915,0.101924,0.000947129,-0.079065,-0.144383,0.0646549,400.0,0.176856,-0.60882,-1.3414,-0.02615,1.47333,61.2946,39.2744,63.4448,2.94597,-1.34222,0.605206,3.29342,-17.3661,-5.24241,-34.7095,39.1639,0.048076,s20140923_130041_461
19547785,146,-0.174733,0.100421,0.00158794,-0.0841901,-0.155449,0.0630193,400.0,0.18768,-0.43958,-0.8479,-0.297925,1.00046,61.5603,36.8162,63.3472,2.8752,-1.51615,0.101219,3.25203,-2.64826,-21.2676,-56.6776,60.5944,0.049579,s20140923_130041_461
19547786,147,-0.175594,0.0988327,0.00219856,-0.0878566,-0.161341,0.0586964,400.0,0.19286,-0.32447,-0.3726,-0.523795,0.720051,61.4299,33.7466,62.8999,2.89301,-1.76757,-0.528346,3.43118,-0.883427,-22.1203,-62.0918,65.9203,0.0511673,s20140923_130041_461
19547787,148,-0.176487,0.0972085,0.00275576,-0.0906795,-0.162901,0.0525434,400.0,0.193702,-0.262085,-0.0026,-0.652595,0.703261,60.8973,30.0898,62.0864,2.85753,-1.95856,-1.14062,3.64725,-10.1272,-12.217,-54.897,57.1445,0.0527915,s20140923_130041_461
19547788,149,-0.177406,0.0955849,0.00324694,-0.0930983,-0.161393,0.0456445,400.0,0.191829,-0.231545,0.23815,-0.67901,0.755899,60.0218,26.1179,60.9666,2.69047,-2.01191,-1.62629,3.73245,-22.6099,1.81733,-38.8569,44.993,0.0544151,s20140923_130041_461
19547789,150,-0.178349,0.0939864,0.00366938,-0.0953104,-0.158138,0.0389632,400.0,0.188706,-0.2063,0.3724,-0.633155,0.762972,58.9225,22.2349,59.6637,2.40533,-1.92221,-1.91775,3.62743,-30.6357,13.2008,-20.3674,39.085,0.0560136,s20140923_130041_461
19547790,151,-0.179312,0.0924253,0.00402854,-0.0972243,-0.153945,0.0329814,400.0,0.185039,-0.16494,0.45375,-0.55939,0.738926,57.7255,18.7385,58.3031,2.07775,-1.7479,-2.03363,3.39232,-35.1126,20.3864,-8.18724,41.419,0.0575747,s20140923_130041_461
19547791,152,-0.180291,0.0909098,0.00433159,-0.0986092,-0.149063,0.0277754,400.0,0.180873,-0.11225,0.51965,-0.471175,0.710382,56.5143,15.731,56.9627,1.70308,-1.51448,-2.0815,3.08655,-41.1681,26.3354,-5.56672,49.1869,0.0590902,s20140923_130041_461
19547792,153,-0.181282,0.0894461,0.00458734,-0.0994693,-0.143552,0.0235579,400.0,0.176228,-0.05755,0.5851,-0.368345,0.693781,55.2813,13.3242,55.6369,1.25439,-1.22119,-2.14497,2.7687,-44.9229,30.415,-4.22629,54.4151,0.0605539,s20140923_130041_461
19547793,154,-0.182279,0.0880411,0.00480631,-0.0997602,-0.137361,0.0204085,400.0,0.170987,0.012645,0.65085,-0.269035,0.704376,54.0105,11.5618,54.3074,0.804617,-0.906182,-2.16603,2.48198,-44.1984,32.3622,2.25973,54.8263,0.0619589,s20140923_130041_461
19547794,155,-0.183275,0.086701,0.00499857,-0.0992164,-0.130535,0.0181772,400.0,0.164966,0.10402,0.71175,-0.17794,0.740993,52.7624,10.3819,53.0272,0.370422,-0.573945,-2.09977,2.20809,-50.515,39.9708,9.67383,65.1385,0.063299,s20140923_130041_461
19547795,156,-0.18426,0.0854323,0.00517287,-0.0976798,-0.123126,0.0168497,400.0,0.158067,0.19253,0.7475,-0.063825,0.774531,51.5739,9.78717,51.8324,-0.205684,-0.106766,-1.97255,1.98612,-68.3201,56.8099,16.2516,90.3278,0.0645677,s20140923_130041_461
19547796,157,-0.185226,0.0842389,0.00534016,-0.0953658,-0.115585,0.0169007,400.0,0.150798,0.262985,0.7433,0.08312,0.792821,50.475,10.0496,50.7722,-0.995979,0.562253,-1.77474,2.11135,-80.4926,70.0412,23.8187,109.326,0.0657611,s20140923_130041_461
19547797,158,-0.186165,0.0831199,0.00551608,-0.0924201,-0.10826,0.0185121,400.0,0.143542,0.34319,0.73685,0.21516,0.840845,49.5131,11.3267,49.9203,-1.81553,1.29406,-1.49617,2.68501,-81.3067,74.6738,30.3845,114.5,0.0668801,s20140923_130041_461
19547798,159,-0.187071,0.082074,0.005714,-0.088502,-0.100848,0.0212039,400.0,0.13584,0.472915,0.783125,0.307775,0.965225,48.7305,13.4733,49.344,-2.62211,2.05573,-1.16705,3.53037,-88.9719,88.5893,45.7098,133.617,0.067926,s20140923_130041_461
19547799,160,-0.18793,0.0811057,0.00594274,-0.0829618,-0.0925975,0.0246676,400.0,0.12675,0.65942,0.85425,0.385195,1.14584,48.1416,16.5592,49.1157,-3.59497,3.06584,-0.581979,4.76045,-92.454,117.815,115.126,188.897,0.0688943,s20140923_130041_461
19547800,161,-0.188723,0.080224,0.00620994,-0.0753136,-0.083763,0.0289078,400.0,0.116293,0.849915,0.76007,0.45879,1.22904,48.0404,20.9984,49.6376,-4.47119,4.41204,1.13547,6.38333,-56.009,137.27,234.072,277.074,0.069776,s20140923_130041_461
19547801,162,-0.18943,0.0794222,0.00652321,-0.0659635,-0.0773961,0.0338434,400.0,0.107176,0.989695,0.459925,0.507765,1.20368,49.5596,27.1607,52.014,-4.71515,5.81125,4.09947,8.53282,12.9981,109.879,274.788,296.227,0.0705778,s20140923_130041_461
19547802,163,-0.190039,0.0786643,0.00688776,-0.0555197,-0.0745645,0.0390631,400.0,0.100838,1.03553,0.170565,0.494245,1.16004,53.3291,35.1298,56.5928,-4.21123,6.60961,6.63122,10.2662,68.2905,45.8996,190.987,207.958,0.0713357,s20140923_130041_461
19547803,164,-0.190541,0.0779234,0.00730262,-0.0452529,-0.0739848,0.0437283,400.0,0.0971274,1.0137,-0.004455,0.43473,1.10299,58.5479,44.0184,62.2307,-3.34934,6.72924,7.91922,10.9186,68.5487,14.5536,102.98,124.562,0.0720766,s20140923_130041_461
19547804,165,-0.190944,0.0771804,0.0077602,-0.0352458,-0.0746536,0.0477577,400.0,0.0953741,1.02994,-0.065575,0.388975,1.1029,64.7269,53.5722,68.3119,-2.84026,6.90068,8.69082,11.455,55.0717,-14.1327,21.436,60.7629,0.0728196,s20140923_130041_461
19547805,166,-0.191244,0.0764304,0.00825685,-0.0246541,-0.0752963,0.0515078,400.0,0.0945009,0.9715,-0.06692,0.313435,1.023,71.8701,64.422,74.8773,-2.24791,6.44659,8.34794,10.7842,84.5631,-110.431,-121.373,184.6,0.0735696,s20140923_130041_461
19547806,167,-0.191443,0.0756743,0.00878625,-0.0158158,-0.075992,0.0540264,400.0,0.0945715,0.72649,-0.0423,0.16497,0.746185,78.2432,73.683,80.3728,-1.14899,4.69207,6.26337,7.90983,85.7705,-201.852,-254.939,336.295,0.0743257,s20140923_130041_461
19547807,168,-0.191571,0.0749124,0.00933158,-0.0101243,-0.0761423,0.0548072,400.0,0.0943609,0.392329,0.110705,-0.01821,0.408055,82.4261,79.534,83.8407,-0.5325,2.40955,3.24916,4.08002,-2.79017,-208.94,-286.83,354.874,0.0750876,s20140923_130041_461
19547808,169,-0.191658,0.0741599,0.00987598,-0.00796923,-0.0737779,0.0536622,400.0,0.0915768,0.107404,0.39574,-0.156745,0.438993,83.835,81.5529,85.0077,-1.2048,0.513275,0.526758,1.41155,-163.846,-96.1251,-159.705,248.176,0.0758401,s20140923_130041_461
19547809,170,-0.191738,0.0734475,0.010402,-0.00797623,-0.0682275,0.0516723,400.0,0.0859572,0.080859,0.68256,-0.121885,0.698056,83.332,81.225,84.6757,-3.80942,0.487049,0.0550653,3.84082,-345.665,114.031,87.3006,374.312,0.0765525,s20140923_130041_461
19547810,171,-0.191812,0.0728038,0.0109146,-0.00635205,-0.0601267,0.0512245,400.0,0.0792434,0.318683,0.89098,0.07079,0.948902,83.9694,82.9312,85.4023,-8.11811,2.7939,2.27277,8.88116,-397.994,267.411,256.517,543.791,0.0771962,s20140923_130041_461
19547811,172,-0.191854,0.0722503,0.0114342,-0.00160257,-0.0504079,0.0530881,400.0,0.0732248,0.581596,0.95161,0.26111,1.14542,88.1791,88.2709,88.7459,-11.7693,5.83528,5.1854,14.1229,-107.639,182.657,169.077,271.177,0.0777497,s20140923_130041_461
19547812,173,-0.191837,0.0717943,0.0119813,0.00527988,-0.0410945,0.0564467,400.0,0.0700205,0.598033,0.708435,0.281845,0.969,97.3213,95.3438,94.3245,-10.2709,6.44705,5.65431,13.3801,444.093,-89.2709,-108.847,465.871,0.0782057,s20140923_130041_461
19547813,174,-0.191755,0.0714136,0.0125595,0.0103581,-0.0362392,0.058725,400.0,0.0697796,0.346661,0.20248,0.060945,0.406062,105.951,100.003,98.5365,-2.88743,4.04986,3.00846,5.81287,772.493,-192.188,-253.94,835.564,0.0785864,s20140923_130041_461
19547814,175,-0.19164,0.0710507,0.0131447,0.0122131,-0.0370449,0.0576656,400.0,0.069619,0.17849,-0.31266,-0.19899,0.411354,108.247,101.958,100.104,5.17896,2.60329,0.575516,5.82495,645.995,-8.75128,-127.663,658.547,0.0789493,s20140923_130041_461
19547815,176,-0.191511,0.0706572,0.0137066,0.0139279,-0.0424924,0.0547452,400.0,0.0706868,0.349445,-0.88019,-0.124265,0.955138,108.148,104.274,101.364,10.0325,3.87483,0.455196,10.7644,228.834,143.178,72.1921,279.422,0.0793428,s20140923_130041_461
19547816,177,-0.19135,0.0701785,0.0142508,0.019202,-0.0546487,0.0551803,400.0,0.0800004,0.89181,-1.72103,0.52469,2.00813,109.36,109.187,103.888,9.75564,5.46686,2.01936,11.3638,-243.649,60.3129,151.151,293.001,0.0798215,s20140923_130041_461
19547817,178,-0.191103,0.0695305,0.0148423,0.0317641,-0.076913,0.065239,400.0,0.105739,1.76365,-2.86796,1.75057,3.79476,112.44,115.961,107.482,5.15948,5.08109,3.47822,8.03342,-460.427,-115.013,79.1372,481.128,0.0804695,s20140923_130041_461
19547818,179,-0.190681,0.0685974,0.0156052,0.0544751,-0.112008,0.0901917,400.0,0.153779,2.82333,-4.1678,3.3745,6.06045,115.936,121.132,110.747,0.547105,3.16659,3.6021,4.82719,-342.969,-181.699,-30.042,389.288,0.0814026,s20140923_130041_461
19547819,180,-0.189976,0.0672465,0.0167048,0.0882307,-0.160269,0.132729,400.0,0.226026,3.8552,-5.35255,5.05976,8.31346,118.834,123.614,112.977,-1.69991,1.44712,2.87738,3.64186,-136.539,-130.66,-73.3711,202.727,0.0827535,s20140923_130041_461
19547820,181,-0.188884,0.065357,0.0183135,0.131579,-0.219059,0.191387,400.0,0.319263,4.66777,-6.157,6.41195,10.0404,120.991,124.509,114.339,-2.18367,0.55339,2.13468,3.10347,-14.4539,-60.4471,-61.7378,87.6032,0.084643,s20140923_130041_461
19547821,182,-0.187322,0.0628468,0.0205689,0.181586,-0.283409,0.260968,400.0,0.425909,5.1963,-6.50515,7.24555,11.0371,122.649,124.831,115.236,-1.98898,0.238177,1.64263,2.59056,25.8873,-21.0341,-41.5136,53.2538,0.0871532,s20140923_130041_461
19547822,183,-0.185239,0.0596841,0.023552,0.235505,-0.349162,0.336298,400.0,0.538956,5.5537,-6.6568,7.7762,11.6459,123.999,125.003,115.91,-1.66593,0.132707,1.30441,2.12,36.2743,-5.92905,-31.7592,48.5759,0.0903159,s20140923_130041_461
19547823,184,-0.182602,0.0558581,0.0273111,0.29266,-0.416545,0.416492,400.0,0.657743,5.38355,-6.2277,7.4806,11.1232,125.091,125.095,116.42,-1.2635,0.119597,1.00744,1.62039,47.7358,8.80222,-25.0556,54.6257,0.0941419,s20140923_130041_461
19547824,186,-0.179408,0.0513872,0.031846,0.343176,-0.473716,0.48591,400.0,0.760451,4.09335,-4.34895,5.2629,7.96034,125.921,125.232,116.826,-0.71121,0.308751,0.803298,1.11644,52.6367,24.514,-13.3791,59.5866,0.0986128,s20140923_130041_461
19547825,187,-0.175802,0.046475,0.0369174,0.374527,-0.503524,0.52175,400.0,0.816107,2.4934,-2.06295,2.39865,4.02819,126.642,125.672,117.317,-0.210764,0.609876,0.739864,0.981717,42.4136,27.4826,-3.81001,50.6825,0.103525,s20140923_130041_461
19547826,188,-0.171961,0.0413779,0.0422019,0.393044,-0.514975,0.533883,400.0,0.839472,1.4034,-0.55235,0.38435,1.55639,127.352,126.36,117.918,0.137062,0.858404,0.727098,1.13328,30.5189,20.2074,-2.90941,36.7179,0.107798,s20140923_130041_461
19547827,189,-0.167971,0.036215,0.0475398,0.402595,-0.514571,0.529437,400.0,0.840934,0.74235,0.2425,-0.7953,1.11463,128.039,127.25,118.604,0.399614,1.01402,0.681676,1.28554,18.7947,5.35138,-9.01189,21.5196,0.10246,s20140923_130041_461
19547828,190,-0.163923,0.0311,0.0527673,0.407891,-0.510125,0.517977,400.0,0.833608,0.6299,0.14915,-0.85365,1.07133,128.645,128.219,119.295,0.512955,0.965431,0.54686,1.22239,22.0085,5.89178,-11.6024,25.5676,0.0972327,s20140923_130041_461
19547829,191,-0.159806,0.0259928,0.0579188,0.415193,-0.511588,0.512364,400.002,0.83464,-0.1357,0.9039,-2.0123,2.21016,129.062,129.02,119.832,0.839784,1.13186,0.449628,1.47936,67.3771,55.1787,0.310308,87.0888,0.0920812,s20140923_130041_461
