id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19242515,204,0.665604,-0.0113976,-0.0693371,-0.180109,-0.278057,-0.254713,410.572,0.417892,2.24805,3.63175,4.58215,6.26414,57.0672,54.7357,64.4693,-2.03984,1.41965,-0.107376,2.48755,-112.486,10.0395,68.899,132.291,0.0806629,s20140924_123536_3967
19242516,205,0.663907,-0.014022,-0.0716697,-0.160953,-0.250795,-0.214898,407.937,0.367403,1.4148,1.6711,3.12765,3.81791,57.3088,53.1677,64.0184,-3.06613,1.41324,0.647143,3.43762,-71.9682,-6.37275,60.55,94.2673,0.0783303,s20140924_123536_3967
19242517,206,0.662351,-0.0164839,-0.073692,-0.151813,-0.244635,-0.19216,405.981,0.346149,0.4851,-0.11405,1.6661,1.73903,58.1775,51.6901,63.9869,-3.4792,1.2922,1.10362,3.87203,-19.3401,-5.83375,21.0999,29.2109,0.076308,s20140924_123536_3967
19242518,207,0.660842,-0.0189634,-0.0755534,-0.151251,-0.253076,-0.181576,404.445,0.346257,-0.22005,-1.22795,0.78095,1.47179,59.1353,50.206,64.0991,-3.45293,1.29657,1.06914,3.84017,13.5561,3.42151,-16.9818,21.9968,0.0744466,s20140924_123536_3967
19242519,208,0.659308,-0.021571,-0.077342,-0.156214,-0.269194,-0.176541,403.21,0.35782,-0.56895,-1.60225,0.4744,1.76521,59.8733,48.4957,64.1146,-3.20808,1.36063,0.763987,3.56746,30.2971,2.76535,-30.9223,43.3792,0.072658,s20140924_123536_3967
19242520,209,0.657713,-0.0243467,-0.0790862,-0.16263,-0.285121,-0.172088,402.232,0.370617,-0.53965,-1.32095,0.56105,1.53327,60.3,46.6186,63.9721,-2.84699,1.35187,0.450695,3.18372,36.0653,-8.50118,-19.0391,41.6589,0.0709138,s20140924_123536_3967
19242521,210,0.656062,-0.0272553,-0.080776,-0.167007,-0.295613,-0.16532,401.494,0.377636,-0.1857,-0.6521,0.81935,1.06351,60.5357,44.7092,63.7529,-2.48677,1.1906,0.383205,2.7836,31.801,-19.7124,3.87921,37.6155,0.069224,s20140924_123536_3967
19242522,211,0.654389,-0.0302325,-0.0823831,-0.166344,-0.298163,-0.155701,400.967,0.375252,0.32525,0.143,1.10625,1.16191,60.843,43.1072,63.6863,-2.21097,0.957625,0.528279,2.46668,14.439,-12.1875,7.23334,20.2322,0.0676169,s20140924_123536_3967
19242523,212,0.652752,-0.033192,-0.0838804,-0.160502,-0.292753,-0.143195,400.613,0.363277,0.65565,0.76185,1.3554,1.68742,61.2662,41.7384,63.7801,-2.19799,0.946853,0.527871,2.45079,-10.4278,11.5243,-12.9609,20.2369,0.0661196,s20140924_123536_3967
19242524,213,0.651184,-0.0360728,-0.08524,-0.153231,-0.282926,-0.128593,400.384,0.346501,0.7157,1.1045,1.52245,2.01246,61.5603,40.0037,63.7542,-2.41953,1.18811,0.269061,2.7089,-39.1249,31.7953,-23.1482,55.4756,0.06476,s20140924_123536_3967
19242525,214,0.649687,-0.0388424,-0.0864482,-0.146188,-0.270663,-0.112746,400.239,0.327629,0.763,1.36365,1.73315,2.33356,61.626,37.6408,63.4999,-2.98049,1.58276,0.0649071,3.3753,-93.7605,53.909,-6.44514,108.345,0.0635518,s20140924_123536_3967
19242526,215,0.648264,-0.0414769,-0.087485,-0.137971,-0.255653,-0.09393,400.15,0.305315,0.9916,1.75005,2.16363,2.95419,61.6451,34.2468,63.1345,-4.29474,2.26629,0.140158,4.85803,-174.063,87.0226,20.74,195.706,0.062515,s20140924_123536_3967
19242527,216,0.646939,-0.0439389,-0.088308,-0.126356,-0.235662,-0.0694734,400.096,0.276277,1.3991,2.34055,2.70206,3.83885,61.8009,28.803,62.7836,-6.46175,3.32321,0.479707,7.28204,-195.314,93.1886,42.4935,220.539,0.061692,s20140924_123536_3967
19242528,217,0.645753,-0.0461674,-0.0888574,-0.109989,-0.208842,-0.0398888,400.064,0.239382,1.8077,2.94475,2.77226,4.42999,62.226,19.9338,62.647,-8.20102,4.13006,0.990028,9.23549,25.7859,-17.3922,13.077,33.7403,0.0611426,s20140924_123536_3967
19242529,218,0.64475,-0.0480982,-0.0891181,-0.0902021,-0.176767,-0.0140281,400.045,0.198947,1.68245,2.9227,1.70384,3.77834,62.9653,8.83974,63.0381,-5.94604,2.97537,0.741246,6.69011,480.626,-240.252,-103.231,547.155,0.0608819,s20140924_123536_3967
19242530,219,0.643929,-0.0497217,-0.0891967,-0.07634,-0.150388,-0.00581202,400.034,0.168755,0.80042,1.9408,-0.09894,2.10171,63.0867,4.35372,63.104,1.4115,-0.674976,-1.07459,1.89807,682.152,-339.622,-176.069,782.097,0.0608033,s20140924_123536_3967
19242531,220,0.643185,-0.0511524,-0.0892958,-0.0741937,-0.137951,-0.0160069,400.026,0.157453,-0.13567,0.7149,-1.35489,1.53792,61.7275,12.1747,61.887,7.69701,-3.81707,-2.78014,9.03013,343.148,-170.919,-93.7302,394.651,0.0607042,s20140924_123536_3967
19242532,221,0.642422,-0.052516,-0.0895393,-0.0790534,-0.13609,-0.0329098,400.02,0.160789,-0.629565,-0.10185,-1.62186,1.74274,59.8481,22.6019,60.5502,8.27445,-4.09336,-2.94919,9.69123,-113.698,62.2945,24.7461,131.986,0.0604607,s20140924_123536_3967
19242533,222,0.641594,-0.0538934,-0.0899494,-0.086785,-0.139988,-0.0484441,400.015,0.171683,-0.77994,-0.4897,-1.2887,1.58394,58.2033,29.1706,59.6358,5.42305,-2.57118,-2.28522,6.42205,-308.84,165.611,75.3866,358.458,0.0600506,s20140924_123536_3967
19242534,223,0.640686,-0.0553224,-0.0904905,-0.0946522,-0.145884,-0.0586838,400.01,0.183535,-0.6777,-0.5453,-0.679185,1.10359,57.0238,31.7987,58.9545,2.09764,-0.781143,-1.44146,2.66235,-299.26,160.407,82.2522,349.36,0.0595095,s20140924_123536_3967
19242535,224,0.639708,-0.0568082,-0.0911001,-0.100339,-0.150894,-0.0620278,400.007,0.191532,-0.44344,-0.43955,-0.037145,0.625478,56.3775,31.7236,58.4073,-0.562145,0.636961,-0.640172,1.06374,-225.138,116.987,78.7241,265.651,0.0588999,s20140924_123536_3967
19242536,225,0.638687,-0.0583362,-0.0917112,-0.103521,-0.154675,-0.0594267,400.005,0.195378,-0.23595,-0.4038,0.439135,0.641534,56.2064,29.8582,58.0047,-2.40511,1.55859,0.133024,2.86905,-146.543,64.3303,89.4593,183.347,0.0582888,s20140924_123536_3967
19242537,226,0.637643,-0.0599034,-0.0922767,-0.105058,-0.15897,-0.0532451,400.003,0.197848,-0.05045,-0.50735,0.691275,0.858959,56.5406,26.8766,57.9266,-3.49301,1.92357,1.14901,4.14987,-63.9422,1.25278,129.381,144.325,0.0577233,s20140924_123536_3967
19242538,227,0.636593,-0.0615208,-0.0927712,-0.10453,-0.164822,-0.0456012,400.002,0.20043,0.2484,-0.65775,0.71475,1.0026,57.6172,23.5692,58.5652,-3.68396,1.58364,2.72065,4.84576,23.9761,-65.6973,195.038,207.198,0.0572288,s20140924_123536_3967
19242539,228,0.635566,-0.0632046,-0.093192,-0.10009,-0.172125,-0.0389501,400.002,0.202885,0.7551,-0.7768,0.541435,1.21109,59.8222,21.2635,60.44,-3.01349,0.609619,5.04978,5.91211,89.4414,-111.006,272.727,307.737,0.056808,s20140924_123536_3967
19242540,229,0.634612,-0.0649664,-0.0935585,-0.089428,-0.180358,-0.0347725,400.001,0.204293,1.45667,-0.8721,0.26856,1.71888,63.6261,21.2477,64.0399,-1.89513,-0.636479,8.17519,8.41607,125.813,-122.995,322.329,367.223,0.0564415,s20140924_123536_3967
19242541,230,0.633803,-0.0668151,-0.0938974,-0.0709567,-0.189567,-0.0335789,400.001,0.205178,2.18456,-1.03355,-0.074055,2.41785,69.4787,25.325,69.7675,-0.497228,-1.85029,11.4964,11.6549,160.284,-100.73,243.596,308.507,0.0561026,s20140924_123536_3967
19242542,231,0.633215,-0.0687652,-0.094243,-0.0457368,-0.201029,-0.0362536,400.0,0.20933,2.58918,-1.30545,-0.53376,2.94838,77.1826,38.4024,77.3795,1.31056,-2.65109,13.0471,13.3781,174.229,-42.5435,18.6839,180.319,0.055757,s20140924_123536_3967
19242543,232,0.632893,-0.0708463,-0.0946402,-0.0191731,-0.215676,-0.0442541,400.0,0.221003,2.5651,-1.629,-1.03138,3.20891,84.9199,66.5753,85.023,2.98736,-2.70116,11.87,12.5347,112.803,15.9492,-156.015,193.182,0.0553598,s20140924_123536_3967
19242544,233,0.632826,-0.0730897,-0.0951435,0.00556517,-0.233609,-0.0568812,400.0,0.240499,2.52127,-2.0119,-1.38355,3.50981,91.3647,95.5879,91.326,3.56661,-2.3321,9.92681,10.8028,3.73306,34.5237,-169.27,172.795,0.0548565,s20140924_123536_3967
19242545,234,0.633007,-0.075533,-0.0957859,0.0312523,-0.255914,-0.071925,400.0,0.26766,2.67144,-2.4057,-1.52806,3.90627,96.9625,113.486,96.7052,3.06202,-2.01068,8.48463,9.24164,-80.6673,35.6959,-169.777,191.326,0.0542141,s20140924_123536_3967
19242546,235,0.633458,-0.0782197,-0.0965836,0.0589939,-0.281723,-0.0874425,400.0,0.300823,2.54297,-2.40495,-1.34669,3.75021,101.827,124.006,101.309,1.95327,-1.61819,6.53127,7.00652,-115.515,47.7165,-230.587,262.28,0.0534164,s20140924_123536_3967
19242547,236,0.634172,-0.0811557,-0.0975211,0.0821117,-0.304013,-0.0988588,400.0,0.33006,1.81008,-1.7858,-0.831825,2.67533,105.115,129.713,104.405,0.751717,-1.05635,3.8729,4.08415,-102.811,50.497,-238.515,264.593,0.0524789,s20140924_123536_3967
19242548,237,0.635067,-0.0842704,-0.0985401,0.0951954,-0.317439,-0.104079,400.0,0.347365,0.934265,-0.9503,-0.26871,1.35946,106.693,132.447,105.905,-0.102946,-0.608245,1.76098,1.86591,-73.1244,28.5793,-152.897,171.876,0.0514599,s20140924_123536_3967
19242549,238,0.636051,-0.0874784,-0.0995858,0.100797,-0.323019,-0.104233,400.0,0.35407,0.40323,-0.29075,0.18035,0.528825,107.33,134.04,106.54,-0.710772,-0.484768,0.81496,1.18506,-50.2345,-0.96252,-44.0236,66.802,0.0504142,s20140924_123536_3967
19242550,239,0.637072,-0.0907129,-0.100612,0.10326,-0.323254,-0.100472,400.0,0.353907,0.30515,0.10775,0.46098,0.563231,107.716,135.784,106.964,-1.10764,-0.627496,0.880505,1.54787,-24.5536,-23.7871,53.826,63.7648,0.049388,s20140924_123536_3967
19242551,240,0.63812,-0.0939347,-0.10159,0.1069,-0.320864,-0.0950134,400.0,0.351296,0.6473,0.24245,0.535315,0.874266,108.426,138.369,107.716,-1.20184,-0.96051,1.89148,2.43818,2.95375,-38.1141,134.586,139.91,0.04841,s20140924_123536_3967
19242552,241,0.639229,-0.09713,-0.102513,0.116206,-0.318405,-0.0897657,400.0,0.350633,1.3302,0.1659,0.45419,1.41536,110.05,142.315,109.355,-1.04856,-1.38978,3.57222,3.97388,26.3216,-34.3503,157.372,163.213,0.047487,s20140924_123536_3967
19242553,242,0.640471,-0.100308,-0.10339,0.133504,-0.317546,-0.0859296,400.0,0.355025,2.00875,0.01925,0.27315,2.02733,112.803,147.233,112.089,-0.675412,-1.64752,5.03891,5.34426,50.0012,0.711288,76.3408,91.2608,0.04661,s20140924_123536_3967
19242554,243,0.641918,-0.103485,-0.104239,0.156381,-0.31802,-0.0843027,400.0,0.364278,2.12485,-0.0085,0.01399,2.12491,116.185,151.672,115.423,-0.048537,-1.37555,5.09904,5.28154,72.4399,55.46,-72.6409,116.619,0.045761,s20140924_123536_3967
19242555,244,0.643587,-0.106666,-0.105086,0.176001,-0.317716,-0.0856498,400.0,0.37317,1.50675,0.0866,-0.317415,1.54225,118.985,154.05,118.141,0.773387,-0.538315,3.58609,3.70783,78.0413,86.7904,-162.222,199.847,0.043334,s20140924_123536_3967
19242556,245,0.645407,-0.109836,-0.105964,0.186516,-0.316288,-0.090651,400.0,0.378211,0.74455,0.1499,-0.640305,0.993386,120.528,154.079,119.548,1.51229,0.360256,1.8546,2.41999,57.0665,69.2048,-128.865,157.01,0.040164,s20140924_123536_3967
19242557,246,0.647297,-0.112991,-0.106908,0.190892,-0.314718,-0.0984559,400.0,0.381026,0.362,0.16905,-0.83005,0.921198,121.239,152.717,120.066,1.91472,0.845781,1.0088,2.32361,24.0178,23.9169,-35.0692,48.7721,0.037009,s20140924_123536_3967
19242558,247,0.64922,-0.116129,-0.107936,0.193756,-0.312907,-0.107252,400.0,0.383347,0.4171,0.20395,-0.867105,0.983585,121.766,151.034,120.36,1.99265,0.838594,1.15322,2.45026,-8.26379,-23.3305,49.2006,55.0754,0.033871,s20140924_123536_3967
19242559,248,0.651181,-0.119248,-0.109052,0.199234,-0.310639,-0.115798,400.0,0.386782,0.78165,0.2837,-0.73675,1.11097,122.675,149.834,121.005,1.74944,0.379171,1.99281,2.67873,-32.9452,-54.1028,87.4653,107.994,0.030752,s20140924_123536_3967
19242560,249,0.65322,-0.122338,-0.110244,0.209389,-0.307233,-0.121987,400.0,0.391301,1.20215,0.3656,-0.5193,1.3596,124.276,149.776,122.351,1.33374,-0.243462,2.90252,3.20356,-32.3384,-49.045,70.2395,91.5684,0.027662,s20140924_123536_3967
19242561,250,0.655381,-0.125391,-0.111485,0.223277,-0.303327,-0.126184,400.0,0.397218,1.485,0.3893,-0.41235,1.58959,126.357,150.527,124.201,1.10267,-0.601729,3.3976,3.62238,-19.163,-21.4091,19.336,34.6331,0.024609,s20140924_123536_3967
19242562,251,0.657692,-0.128405,-0.112767,0.239089,-0.299447,-0.130234,400.0,0.404713,1.4543,0.42335,-0.33335,1.55091,128.605,151.422,126.211,0.95048,-0.671645,3.28924,3.48907,-13.5933,5.90081,-37.2903,40.1269,0.021595,s20140924_123536_3967
19242563,252,0.660155,-0.131377,-0.114085,0.252363,-0.29486,-0.132851,400.0,0.410218,0.9789,0.6087,-0.19605,1.16927,130.559,152.236,127.966,0.83081,-0.483713,2.65179,2.82068,19.1768,41.5317,-52.8775,69.9189,0.018623,s20140924_123536_3967
19242564,253,0.662716,-0.134292,-0.11542,0.258667,-0.287273,-0.134155,400.0,0.409185,0.2237,1.1781,-0.21315,1.21795,132.001,152.587,129.209,1.33402,0.158989,2.23169,2.60487,113.464,98.5474,10.624,150.66,0.015708,s20140924_123536_3967
19242565,254,0.665301,-0.137095,-0.116774,0.256837,-0.271298,-0.137114,400.0,0.397955,-0.60355,2.35595,-0.5554,2.49464,133.432,151.904,130.195,3.10008,1.48724,2.86427,4.47509,271.022,183.43,145.333,358.08,0.012905,s20140924_123536_3967
19242566,255,0.667825,-0.139668,-0.11818,0.246596,-0.240154,-0.145263,400.0,0.373611,-1.45805,4.19535,-1.196,4.59971,135.758,149.499,131.303,6.75446,3.82759,5.13836,9.30999,503.03,310.972,338.737,681.531,0.010332,s20140924_123536_3967
19242567,256,0.670204,-0.141826,-0.119704,0.227676,-0.187391,-0.161034,400.0,0.335982,-2.37805,6.4943,-1.93905,7.18269,140.544,144.728,132.66,13.1607,7.70668,9.639,18.0418,760.387,469.064,534.94,1041.33,0.008174,s20140924_123536_3967
19242568,257,0.672346,-0.143334,-0.121425,0.199035,-0.110268,-0.184044,400.0,0.292654,-3.37895,8.57847,-2.45125,9.54023,151.013,137.241,132.852,21.9622,13.2089,15.8372,30.1269,691.446,487.962,480.783,973.323,0.006666,s20140924_123536_3967
19242569,258,0.67415,-0.143974,-0.123395,0.160097,-0.0158217,-0.210059,400.0,0.264587,-4.27045,9.09058,-2.2359,10.2895,174.356,127.313,127.235,26.9896,17.4659,19.2547,37.4732,98.1664,213.136,75.5374,246.515,0.006026,s20140924_123536_3967
19242570,259,0.675523,-0.143674,-0.125601,0.113626,0.0715435,-0.228762,400.0,0.265257,-4.72153,7.90824,-1.47675,9.32812,147.804,116.414,115.364,23.9255,17.4716,17.3479,34.3313,-474.56,-187.928,-315.762,600.191,0.006326,s20140924_123536_3967
19242571,260,0.676418,-0.142598,-0.127944,0.0656665,0.142343,-0.239594,400.0,0.28632,-4.38213,6.62867,-1.088,8.02036,114.765,105.327,103.259,17.4984,13.7074,12.9394,25.7199,-604.23,-460.938,-469.783,893.45,0.007402,s20140924_123536_3967
19242572,261,0.676864,-0.140858,-0.130394,0.0259834,0.204117,-0.250522,400.0,0.324192,-3.20731,5.764,-1.1206,6.69076,97.2545,95.9214,94.5971,11.8409,8.25283,7.95224,16.4789,-475.442,-506.554,-468.83,838.119,0.009142,s20140924_123536_3967
19242573,262,0.676988,-0.138543,-0.132957,0.00152034,0.257623,-0.262006,400.0,0.367449,-1.71941,5.0414,-1.03965,5.42706,90.3381,90.3325,90.2371,7.98957,3.57629,3.56282,9.45076,-286.382,-375.899,-365.784,597.589,0.011457,s20140924_123536_3967
19242574,263,0.676943,-0.135726,-0.135626,-0.00840482,0.304945,-0.271315,400.0,0.408257,-0.411831,4.4802,-0.6979,4.5529,88.4212,88.2257,88.8204,6.1133,0.734844,0.636551,6.19013,-132.764,-216.919,-232.577,344.633,0.014274,s20140924_123536_3967
19242575,264,0.676859,-0.132461,-0.138367,-0.00671628,0.347227,-0.275964,400.0,0.443585,0.560753,4.0463,-0.2197,4.09087,88.8919,88.6058,89.1325,5.33429,-0.762093,-1.08871,5.49734,-67.1112,-114.108,-137.675,190.995,0.011633,s20140924_123536_3967
19242576,265,0.676834,-0.128793,-0.141129,0.00281023,0.385871,-0.275709,400.0,0.474257,1.25374,3.2769,0.39165,3.53034,90.4173,90.584,90.3395,4.77108,-1.54733,-2.11694,5.44416,-63.3723,-69.9676,-98.0099,136.079,0.008871,s20140924_123536_3967
19242577,266,0.676935,-0.124783,-0.143857,0.0183585,0.412765,-0.268131,400.0,0.492551,1.83405,1.6867,1.24055,2.78346,92.5467,93.9168,92.136,4.06685,-2.16145,-3.04891,5.52331,-57.4943,-63.3031,-100.911,132.272,0.006143,s20140924_123536_3967
19242578,267,0.67722,-0.120605,-0.14646,0.0394912,0.419605,-0.250898,400.0,0.490487,2.32295,-0.0618,2.0826,3.12044,95.3766,98.9449,94.6181,3.6212,-2.81339,-4.13517,6.17477,-30.8653,-64.5097,-111.786,132.704,0.00354,s20140924_123536_3967
19242579,268,0.677739,-0.11644,-0.148851,0.0648174,0.411529,-0.226479,400.0,0.474184,2.6328,-1.35245,2.61285,3.94813,98.9508,105.971,97.8565,3.44954,-3.45164,-5.28464,7.19309,-19.6921,-60.6902,-116.313,132.665,0.001149,s20140924_123536_3967
19242580,269,0.678523,-0.112411,-0.150978,0.0921472,0.392556,-0.198641,400.0,0.449499,2.74023,-2.3234,2.8303,4.57358,103.21,114.886,101.829,3.22735,-4.02719,-6.46144,8.26948,-31.8514,-45.1111,-104.569,118.255,-0.000978,s20140924_123536_3967
19242581,270,0.679582,-0.108618,-0.152821,0.119622,0.365061,-0.169873,400.0,0.420043,2.57599,-2.9668,2.74705,4.79415,108.143,125.153,106.546,2.81251,-4.35386,-7.37602,9.0151,-61.8845,-7.02177,-60.6747,86.9507,-0.002821,s20140924_123536_3967
19242582,271,0.680904,-0.105124,-0.154384,0.143667,0.33322,-0.1437,400.0,0.390289,2.0853,-3.29935,2.3507,4.55631,113.323,134.993,111.599,1.98966,-4.16763,-7.67493,8.95726,-80.7712,20.8301,-31.8241,89.2785,-0.004384,s20140924_123536_3967
19242583,272,0.682434,-0.101961,-0.155713,0.161328,0.299074,-0.122859,400.0,0.36134,1.5786,-3.52755,1.9798,4.34226,118.344,142.709,116.518,1.19709,-3.93726,-8.0125,9.00751,-49.5249,-0.382058,-58.8976,76.9532,-0.005713,s20140924_123536_3967
19242584,273,0.684118,-0.0991499,-0.156848,0.175239,0.262669,-0.104104,400.0,0.332478,1.26095,-3.6707,1.87364,4.30982,123.709,149.287,121.808,0.999166,-4.17527,-8.85288,9.83894,14.8853,-57.5054,-108.336,123.552,-0.006848,s20140924_123536_3967
19242585,274,0.68593,-0.0967096,-0.157795,0.186547,0.22566,-0.0853862,400.0,0.30498,1.0662,-3.7515,2.01989,4.39209,129.58,155.406,127.71,1.49479,-5.08737,-10.1792,11.4775,94.7755,-153.262,-177.089,252.65,-0.007795,s20140924_123536_3967
19242586,275,0.687845,-0.0946401,-0.158546,0.196563,0.187639,-0.0637062,400.0,0.279113,1.0259,-3.89915,2.49442,4.74109,136.331,162.042,134.768,2.89468,-7.24051,-12.3947,14.6435,145.063,-209.923,-140.424,291.256,-0.008546,s20140924_123536_3967
19242587,276,0.689863,-0.0929633,-0.159047,0.207065,0.147677,-0.0354978,400.0,0.256797,0.8155,-3.61545,2.83509,4.66629,144.504,170.272,143.74,4.39605,-9.28584,-12.9877,16.56,112.436,-143.772,107.311,211.726,-0.009047,s20140924_123536_3967
19242588,277,0.691971,-0.0916612,-0.159255,0.212873,0.11533,-0.0070043,400.0,0.242209,0.2711,-2.72316,2.79482,3.91154,151.552,178.115,151.508,5.14339,-10.116,-10.2484,15.2911,60.5816,-94.4241,281.813,303.323,-0.009255,s20140924_123536_3967
19242589,278,0.6941,-0.0906226,-0.159191,0.212487,0.0932138,0.0203986,400.0,0.232928,-0.1707,-1.97132,2.84918,3.46887,156.314,174.516,155.817,5.60769,-11.1743,-7.35146,14.5036,-12.7876,-34.6851,309.07,311.273,-0.009191,s20140924_123536_3967
19242590,279,0.696212,-0.0897809,-0.15884,0.209459,0.0759037,0.0499794,400.0,0.228325,-0.49055,-1.20051,2.58328,2.89053,160.081,166.579,156.545,4.88764,-10.8097,-4.06703,12.5411,-181.003,197.532,434.917,510.817,-0.00884,s20140924_123536_3967
19242591,280,0.698277,-0.0890691,-0.158216,0.202676,0.0692036,0.0720641,400.0,0.225964,-0.9265,0.00707,1.48558,1.75083,161.148,160.426,153.758,1.98762,-7.22369,1.34688,7.61225,-312.048,378.963,519.6,714.822,-0.008216,s20140924_123536_3967
19242592,281,0.700249,-0.0883517,-0.157447,0.190929,0.0760451,0.079691,400.0,0.220425,-1.36195,1.03836,0.259995,1.73225,158.283,157.345,150.018,-1.35331,-3.2304,6.32496,7.22994,-271.29,307.349,385.684,562.863,-0.007447,s20140924_123536_3967
19242593,282,0.702083,-0.0875246,-0.156656,0.175437,0.0899708,0.077264,400.0,0.211761,-1.6505,1.45334,-0.446235,2.24399,152.85,156.231,145.942,-3.43818,-1.0767,9.06057,9.7506,-123.534,116.688,177.015,245.379,-0.006656,s20140924_123536_3967
19242594,283,0.703751,-0.0865482,-0.155915,0.157919,0.105112,0.0707663,400.0,0.202472,-1.78715,1.37196,-0.572585,2.32466,146.352,155.862,141.257,-3.82399,-0.896647,9.86527,10.6184,39.4031,-40.7557,-3.01862,56.7693,-0.005915,s20140924_123536_3967
19242595,284,0.705239,-0.0854319,-0.155236,0.139694,0.11741,0.0658123,400.0,0.193987,-1.7681,0.9461,-0.33064,2.03239,139.954,154.774,136.065,-2.65012,-1.89181,9.00019,9.57108,168.369,-112.827,-144.831,249.107,-0.005236,s20140924_123536_3967
19242596,285,0.706548,-0.0842189,-0.154588,0.122557,0.124034,0.0641535,400.0,0.185796,-1.6445,0.3048,0.013995,1.67257,134.657,152.37,131.272,-0.456603,-3.15319,6.96865,7.66245,259.878,-137.875,-221.435,368.211,-0.004588,s20140924_123536_3967
19242597,286,0.707695,-0.082975,-0.15394,0.106804,0.123506,0.0660922,400.0,0.176151,-1.5358,-0.4371,0.374065,1.64002,130.852,148.25,127.324,2.54745,-4.64932,4.5715,7.00031,301.392,-99.1566,-292.238,431.36,-0.00394,s20140924_123536_3967
19242598,287,0.708687,-0.0817744,-0.153254,0.091841,0.115292,0.0716348,400.0,0.163886,-1.27532,-1.22104,0.50244,1.83571,128.541,142.046,124.083,5.57123,-5.13632,1.12389,7.66052,315.752,34.0562,-443.512,545.492,-0.003254,s20140924_123536_3967
19242599,288,0.709546,-0.0806958,-0.152511,0.0812975,0.0990853,0.076141,400.0,0.149079,-0.823945,-2.06982,0.324925,2.25136,129.368,136.876,123.047,8.8625,-3.96819,-4.29873,10.6193,476.999,80.0967,-617.822,784.632,-0.002511,s20140924_123536_3967
19242600,289,0.710328,-0.0798226,-0.151739,0.0753621,0.0738955,0.0781333,400.0,0.131319,-0.562665,-2.98806,0.208235,3.0477,135.563,133.966,125.021,15.1112,-3.53439,-11.2326,19.1575,744.819,-15.8882,-716.275,1033.47,-0.001739,s20140924_123536_3967
19242601,290,0.711056,-0.0792492,-0.150948,0.0700442,0.0393241,0.0803057,400.0,0.113585,-0.511255,-3.72162,0.21471,3.76271,150.689,131.096,128.073,23.7589,-4.28596,-18.6242,30.4912,553.825,72.2129,-473.774,732.393,-0.000948,s20140924_123536_3967
19242602,291,0.71173,-0.0790538,-0.150134,0.065137,-0.000536959,0.0824275,400.0,0.105059,-0.26458,-3.65201,0.041205,3.66181,179.528,128.317,128.316,26.1877,-2.09013,-20.708,33.4513,-211.974,393.299,226.644,500.983,-0.000134,s20140924_123536_3967
19242603,292,0.712373,-0.0792376,-0.149311,0.0647526,-0.0337161,0.0811298,400.0,0.109141,0.261525,-2.68539,-0.365505,2.72274,152.494,128.595,126.391,19.5194,3.58001,-14.0913,24.3391,-682.618,480.889,720.065,1102.6,0.000689,s20140924_123536_3967
19242604,293,0.713045,-0.0796859,-0.148527,0.0703675,-0.0542448,0.0751174,400.0,0.116347,0.682715,-1.70028,-0.720855,1.96893,142.372,133.13,127.215,12.5353,7.52765,-6.30672,15.924,-541.886,215.406,594.764,832.938,0.001473,s20140924_123536_3967
19242605,294,0.713789,-0.080299,-0.147816,0.0784069,-0.0677218,0.0667127,400.0,0.123225,0.76623,-1.06971,-0.855605,1.56953,139.182,139.607,129.516,8.68168,7.88814,-2.19606,11.9339,-342.786,-41.5794,332.391,479.286,0.002184,s20140924_123536_3967
19242606,295,0.714611,-0.0810218,-0.147193,0.0856921,-0.0756389,0.0580053,400.0,0.128176,0.635795,-0.49111,-0.83109,1.15591,138.566,145.906,131.955,5.67961,6.69607,0.341089,8.78702,-246.658,-115.903,199.989,338.038,0.002807,s20140924_123536_3967
19242607,296,0.715496,-0.0817918,-0.146654,0.0911228,-0.077544,0.0500909,400.0,0.129713,0.43582,-0.041255,-0.77779,0.892524,139.603,151.202,134.627,3.74852,5.57007,1.80372,6.95202,-129.485,-89.7665,80.727,177.034,0.003346,s20140924_123536_3967
19242608,297,0.716426,-0.0825628,-0.146191,0.0944085,-0.076464,0.0424495,400.0,0.128692,0.15656,0.212145,-0.77846,0.821898,140.995,155.79,137.189,3.08992,4.90074,1.95563,6.11468,-25.8067,-40.7105,-26.5381,55.0236,0.003809,s20140924_123536_3967
19242609,298,0.717373,-0.0833141,-0.145806,0.094254,-0.0733011,0.0345217,400.0,0.124292,-0.240045,0.39612,-0.85265,0.970332,142.128,159.884,139.317,3.23239,4.75586,1.27296,5.88957,67.9529,34.6911,-127.711,148.765,0.004194,s20140924_123536_3967
19242610,299,0.718296,-0.0840235,-0.145504,0.0896076,-0.0685416,0.0253965,400.0,0.115639,-0.717025,0.4791,-1.01383,1.33098,142.587,164.176,140.795,4.44897,5.59456,-0.598582,7.17292,148.632,109.51,-250.617,311.276,0.004496,s20140924_123536_3967
19242611,300,0.719148,-0.0846847,-0.145304,0.0799135,-0.0637191,0.0142451,400.0,0.103195,-1.23185,0.526395,-1.116,1.74356,141.433,169.893,140.75,6.20502,6.94607,-3.73938,10.0366,204.258,174.78,-410.74,490.894,0.004696,s20140924_123536_3967
