id,timestep,position_x,position_y,position_z,velocity_x,velocity_y,velocity_z,odor,velocity_a,acceleration_x,acceleration_y,acceleration_z,acceleration_a,heading_xy,heading_xz,heading_xyz,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_velocity_a,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_acceleration_a,distance_from_wall,trajectory_id
19690238,782,0.333761,-0.118308,-0.137523,0.0268014,-0.131862,-0.116587,400.0,0.178041,0.39583,0.47385,2.10213,2.19093,101.489,102.946,98.658,-7.24705,-3.37775,2.15432,8.2807,-252.458,-186.676,155.96,350.58,0.012477,s20140923_130041_1978
19690239,783,0.33405,-0.119589,-0.138567,0.0318539,-0.125549,-0.0923463,400.0,0.159076,0.813995,0.121,2.26225,2.40729,104.237,109.031,101.551,-10.4924,-5.68675,4.11214,12.623,-244.691,-194.368,184.796,363.046,0.011433,s20140923_130041_1978
19690240,784,0.334419,-0.120853,-0.139381,0.0430813,-0.129442,-0.0713419,400.0,0.153951,1.46452,-0.99165,1.80114,2.52435,108.409,121.127,106.251,-12.1409,-7.26512,5.85024,15.3104,37.1496,-41.7936,107.005,120.735,0.010619,s20140923_130041_1978
19690241,785,0.334934,-0.122218,-0.140014,0.0611444,-0.145382,-0.0563234,400.0,0.167472,2.0148,-1.84535,1.17303,2.97334,112.811,137.35,111.414,-9.74946,-6.52262,6.25224,13.2924,344.211,145.899,4.94772,373.888,0.009986,s20140923_130041_1978
19690242,786,0.335655,-0.123777,-0.14053,0.0833773,-0.166349,-0.0478813,400.0,0.192136,2.27968,-1.92135,0.548735,3.03144,116.621,150.132,115.718,-5.25665,-4.34713,5.9492,9.05113,397.72,199.683,-11.3406,445.178,0.00947,s20140923_130041_1978
19690243,787,0.336606,-0.125533,-0.140992,0.106738,-0.183809,-0.0453487,400.0,0.217337,2.33029,-1.3682,0.085455,2.70361,120.144,156.981,119.414,-1.79506,-2.52896,6.02543,6.7767,257.427,133.523,39.041,292.611,0.009008,s20140923_130041_1978
19690244,788,0.33779,-0.127428,-0.141448,0.129983,-0.193713,-0.0461722,400.0,0.237807,2.26595,-0.4834,-0.093725,2.31883,123.862,160.444,123.133,-0.108125,-1.67668,6.73002,6.93657,103.932,39.3726,101.142,150.272,0.008552,s20140923_130041_1978
19690245,789,0.339201,-0.129374,-0.141916,0.152057,-0.193477,-0.0472232,400.0,0.250569,2.0885,0.6102,0.059535,2.17663,128.164,162.747,127.362,0.283593,-1.74151,8.04826,8.2394,-6.70071,-53.4655,171.3,179.575,0.008084,s20140923_130041_1978
19690246,790,0.340823,-0.131259,-0.142381,0.171753,-0.181509,-0.0449815,400.0,0.253905,1.7928,1.83365,0.53754,2.62018,133.418,165.324,132.566,-0.242139,-2.74599,10.156,10.5235,-81.1154,-151.058,276.516,325.36,0.007619,s20140923_130041_1978
19690247,791,0.342625,-0.132961,-0.142794,0.187913,-0.156804,-0.0364724,400.0,0.247445,1.4074,3.1374,1.23194,3.65263,140.157,169.016,139.412,-1.33871,-4.76267,13.5786,14.4518,-126.083,-256.448,432.957,518.762,0.007206,s20140923_130041_1978
19690248,792,0.344567,-0.13435,-0.143085,0.199901,-0.118761,-0.0203427,400.0,0.233406,0.9935,4.43924,1.99457,4.96711,149.285,174.189,148.92,-2.7638,-7.87495,18.8152,20.5831,-143.212,-341.211,566.657,676.783,0.006915,s20140923_130041_1978
19690249,793,0.346609,-0.135294,-0.143176,0.207783,-0.0680192,0.00341894,400.0,0.21866,0.60475,5.5692,2.68734,6.21317,161.874,179.057,161.852,-4.20295,-11.5869,24.9117,27.7942,-108.425,-313.433,468.192,573.759,0.006824,s20140923_130041_1978
19690250,794,0.348711,-0.135678,-0.142996,0.211996,-0.0073769,0.033404,400.0,0.214738,0.24885,6.29651,3.20708,7.0706,178.007,171.046,170.833,-4.9323,-14.1436,28.179,31.9128,-7.24928,-114.626,33.8851,119.749,0.007004,s20140923_130041_1978
19690251,795,0.350837,-0.135426,-0.142494,0.21276,0.057911,0.0675606,400.0,0.230619,-0.0686,6.45295,3.50485,7.34365,164.774,162.383,157.304,-4.34794,-13.8794,25.5894,29.434,105.706,139.73,-455.072,487.636,0.007506,s20140923_130041_1978
19690252,796,0.352956,-0.134524,-0.141639,0.210624,0.121682,0.103501,400.0,0.264351,-0.3086,6.02095,3.56442,7.00373,149.984,153.83,142.822,-2.81817,-11.349,19.0775,22.3762,156.178,275.799,-651.31,724.335,0.008361,s20140923_130041_1978
19690253,797,0.355044,-0.133016,-0.140426,0.206588,0.17833,0.138849,400.0,0.306201,-0.4324,5.11995,3.39745,6.15983,139.199,146.095,132.429,-1.22438,-8.36342,12.5632,15.142,137.954,275.438,-568.743,646.812,0.009574,s20140923_130041_1978
19690254,798,0.357086,-0.130994,-0.138871,0.201976,0.224081,0.17145,400.0,0.346989,-0.39515,3.97705,3.03795,5.02018,132.03,139.673,125.597,-0.059097,-5.84026,7.70269,9.66662,96.8967,225.639,-414.944,482.163,0.011129,s20140923_130041_1978
19690255,799,0.359087,-0.128575,-0.137012,0.198685,0.257871,0.199608,400.0,0.381859,-0.2013,2.7454,2.53835,3.74446,127.614,134.867,121.353,0.713552,-3.85064,4.26434,5.78975,72.611,175.181,-300.504,355.336,0.012988,s20140923_130041_1978
19690256,800,0.361068,-0.125879,-0.134897,0.19795,0.278989,0.222217,400.0,0.407921,0.0311,1.3991,1.94375,2.39512,125.357,131.695,119.03,1.39312,-2.33664,1.69261,3.204,72.1511,134.508,-233.784,279.201,0.015103,s20140923_130041_1978
19690257,801,0.363053,-0.123042,-0.132588,0.199307,0.285853,0.238483,400.0,0.422267,0.2361,-0.04095,1.2962,1.31816,124.886,129.886,118.164,2.15657,-1.16047,-0.411333,2.48328,79.7965,113.475,-202.934,245.818,0.017412,s20140923_130041_1978
19690258,802,0.365061,-0.12021,-0.13015,0.202672,0.27817,0.248141,400.0,0.424298,0.4781,-1.4135,0.6479,1.62676,126.077,129.241,118.533,2.98905,-0.0671437,-2.36607,3.81278,83.7381,112.287,-194.155,239.409,0.01985,s20140923_130041_1978
19690259,803,0.367116,-0.117522,-0.127647,0.208869,0.257583,0.251441,400.0,0.41617,0.76105,-2.5684,0.0381,2.67905,129.038,129.716,120.125,3.83134,1.08527,-4.29443,5.85654,81.9672,117.654,-188.432,236.786,0.022353,s20140923_130041_1978
19690260,804,0.369248,-0.115093,-0.12514,0.217893,0.226802,0.248903,400.0,0.401085,0.99345,-3.4405,-0.52375,3.61916,133.852,131.199,122.906,4.6284,2.28594,-6.13472,8.01763,74.7077,121.266,-175.551,226.063,0.02486,s20140923_130041_1978
19690261,805,0.37148,-0.11301,-0.122687,0.228738,0.188773,0.240966,400.0,0.382127,1.1017,-4.03,-1.05215,4.30832,140.468,133.509,126.769,5.32549,3.51059,-7.80544,10.0802,64.476,122.184,-156.563,208.802,0.027313,s20140923_130041_1978
19690262,806,0.373824,-0.111332,-0.120338,0.239927,0.146202,0.22786,400.0,0.361746,1.05845,-4.3786,-1.5511,4.76428,148.644,136.478,131.548,5.91792,4.72962,-9.26599,11.9687,58.551,115.485,-136.664,188.261,0.029662,s20140923_130041_1978
19690263,807,0.376275,-0.110094,-0.118146,0.249907,0.101201,0.209944,400.0,0.341719,0.8646,-4.55615,-1.9791,5.04211,157.954,139.967,136.997,6.49651,5.82029,-10.5387,13.6801,60.244,92.7421,-119.558,162.864,0.031854,s20140923_130041_1978
19690264,808,0.378813,-0.109312,-0.116152,0.257219,0.0550791,0.188278,400.0,0.323487,0.5445,-4.61987,-2.2772,5.17931,167.914,143.797,142.669,7.1228,6.58446,-11.6572,15.165,60.2028,52.9009,-102.273,129.933,0.033848,s20140923_130041_1978
19690265,809,0.381407,-0.108993,-0.114387,0.260797,0.00880367,0.1644,400.0,0.308415,0.1507,-4.59072,-2.4201,5.19176,178.067,147.774,147.737,7.70057,6.87831,-12.5842,16.2779,44.7445,1.45208,-76.1252,88.3132,0.035613,s20140923_130041_1978
19690266,810,0.384015,-0.109134,-0.112866,0.260233,-0.0367354,0.139876,400.0,0.297718,-0.251,-4.47082,-2.3996,5.08029,171.965,151.742,150.938,8.01769,6.6135,-13.1797,16.7847,6.40355,-58.5776,-33.2662,67.6682,0.037134,s20140923_130041_1978
19690267,811,0.386598,-0.109722,-0.111586,0.255777,-0.0806127,0.116408,400.0,0.292354,-0.61275,-4.25623,-2.19693,4.82882,162.507,155.529,151.032,7.82864,5.70676,-13.2495,16.4135,-51.9188,-118.6,26.3583,132.122,0.038414,s20140923_130041_1978
19690268,812,0.38912,-0.110737,-0.110528,0.247978,-0.12186,0.0959374,400.0,0.292484,-0.9059,-3.93512,-1.81686,4.42795,153.83,158.85,147.977,6.97931,4.2415,-12.6525,15.0594,-116.38,-159.627,96.2139,219.732,0.039263,s20140923_130041_1978
19690269,813,0.39155,-0.112147,-0.109652,0.237659,-0.159315,0.0800707,400.0,0.29711,-1.09695,-3.471,-1.29813,3.86475,146.164,161.381,143.121,5.50104,2.51422,-11.3252,12.8391,-170.338,-172.374,164.131,292.688,0.037853,s20140923_130041_1978
19690270,814,0.393869,-0.113905,-0.108907,0.226039,-0.19128,0.0699748,400.0,0.304267,-1.1636,-2.83615,-0.676665,3.13936,139.761,162.799,137.979,3.57255,0.794027,-9.36988,10.0592,-204.652,-164.567,213.271,338.303,0.036095,s20140923_130041_1978
19690271,815,0.39607,-0.115948,-0.108231,0.214387,-0.216038,0.0665374,400.0,0.311547,-1.11345,-2.05005,0.011675,2.33294,134.78,162.758,133.483,1.40799,-0.777117,-7.05981,7.24067,-219.875,-146.034,236.411,354.346,0.034052,s20140923_130041_1978
19690272,816,0.39816,-0.118198,-0.107553,0.20377,-0.232281,0.0702083,400.0,0.316869,-0.97365,-1.15735,0.710075,1.67083,131.259,160.989,130.021,-0.824939,-2.12665,-4.64166,5.17187,-219.551,-120.973,239.574,346.746,0.031802,s20140923_130041_1978
19690273,817,0.400152,-0.120563,-0.106804,0.194914,-0.239185,0.0807389,400.0,0.318935,-0.78845,-0.2084,1.33108,1.56105,129.177,157.499,127.672,-2.98302,-3.19659,-2.26833,4.92564,-207.871,-92.04,231.355,324.356,0.029437,s20140923_130041_1978
19690274,818,0.402065,-0.122949,-0.10592,0.188001,-0.236449,0.09683,400.0,0.31722,-0.60315,0.74435,1.79796,2.03727,128.488,152.749,126.345,-4.98236,-3.96745,-0.0145716,6.36905,-192.709,-63.9696,218.917,298.586,0.027051,s20140923_130041_1978
19690275,819,0.403917,-0.12526,-0.104854,0.182851,-0.224298,0.116698,400.0,0.31203,-0.4415,1.64815,2.08755,2.69614,129.187,147.453,125.874,-6.83719,-4.47598,2.11002,8.44001,-178.115,-36.898,207.637,276.043,0.02474,s20140923_130041_1978
19690276,820,0.405726,-0.127406,-0.103579,0.179171,-0.203486,0.138581,400.0,0.304489,-0.30415,2.46575,2.19085,3.31244,131.364,142.28,126.046,-8.54467,-4.70541,4.13816,10.5961,-160.33,-2.81482,200.499,256.736,0.022594,s20140923_130041_1978
19690277,821,0.407505,-0.129305,-0.102083,0.176768,-0.174983,0.160515,400.0,0.296025,-0.17405,3.18635,2.0872,3.81307,135.291,137.759,126.665,-10.0438,-4.53227,6.11999,12.6045,-138.602,42.2344,194.772,242.756,0.020695,s20140923_130041_1978
19690278,822,0.409266,-0.130883,-0.100376,0.17569,-0.139759,0.180325,400.0,0.287953,-0.0293,3.80336,1.79725,4.20673,141.498,134.254,127.599,-11.3167,-3.86073,8.03361,14.4053,-114.71,91.9071,179.402,231.928,0.019117,s20140923_130041_1978
19690279,823,0.411024,-0.132081,-0.0984883,0.176182,-0.0989157,0.19646,400.0,0.281817,0.1613,4.29474,1.40285,4.52093,150.688,131.885,128.694,-12.338,-2.69413,9.70804,15.9289,-80.165,139.169,139.049,212.436,0.017919,s20140923_130041_1978
19690280,824,0.412797,-0.132848,-0.0964606,0.178916,-0.0538641,0.208382,400.0,0.279884,0.4167,4.63732,0.95835,4.75361,163.245,130.649,129.736,-12.92,-1.07736,10.8146,16.8832,-29.4664,167.258,68.637,183.179,0.017152,s20140923_130041_1978
19690281,825,0.414612,-0.133149,-0.0943363,0.184516,-0.00616938,0.215627,400.0,0.283865,0.6803,4.84652,0.49985,4.91949,178.085,130.554,130.543,-12.9273,0.651021,11.0808,17.0389,28.169,149.362,-14.8842,152.722,0.016851,s20140923_130041_1978
19690282,826,0.416496,-0.132966,-0.092163,0.192522,0.0430663,0.218379,400.0,0.294294,0.8467,4.93613,0.0876,5.00899,167.391,131.399,130.858,-12.3566,1.90989,10.5169,16.3383,85.9688,91.5585,-87.5479,153.096,0.017034,s20140923_130041_1978
19690283,827,0.418466,-0.132287,-0.0899812,0.20145,0.0925532,0.217379,400.0,0.310486,0.8445,4.83809,-0.2814,4.91929,155.324,132.822,130.453,-11.2079,2.48219,9.32982,14.7927,135.272,31.5472,-134.356,193.249,0.017713,s20140923_130041_1978
19690284,828,0.420521,-0.131122,-0.0878275,0.209412,0.139828,0.212751,400.0,0.329649,0.6231,4.43244,-0.6756,4.52672,146.268,134.547,129.439,-9.65118,2.54083,7.82978,12.6849,159.933,-8.47694,-149.072,218.799,0.018878,s20140923_130041_1978
19690285,830,0.422642,-0.12951,-0.0857404,0.213912,0.181202,0.203867,400.0,0.346633,0.09445,3.5743,-1.1848,3.76674,139.733,136.377,128.106,-8.00929,2.31265,6.34838,10.4785,147.509,-22.1654,-134.239,200.675,0.02049,s20140923_130041_1978
19690286,831,0.424776,-0.127536,-0.0837699,0.211301,0.211314,0.189055,400.0,0.353615,-0.8596,2.0948,-1.97275,3.00314,134.998,138.18,126.694,-6.70099,2.09753,5.14501,8.70482,87.5726,-3.4526,-95.2642,129.445,0.022464,s20140923_130041_1978
19690287,832,0.426828,-0.125345,-0.081992,0.19672,0.223098,0.164412,400.0,0.339857,-1.6684,0.6859,-2.6867,3.2361,131.405,140.112,125.368,-6.25783,2.2436,4.4431,7.99596,15.7737,27.541,-57.6392,65.7997,0.024655,s20140923_130041_1978
19690288,833,0.428696,-0.123107,-0.0804965,0.177933,0.225032,0.135321,400.0,0.317193,-1.44135,0.4877,-2.6185,3.02851,128.333,142.746,124.122,-6.38552,2.64835,3.99222,7.98288,23.9575,21.544,-67.1047,74.4389,0.026893,s20140923_130041_1978
19690289,834,0.430416,-0.120825,-0.0792662,0.167893,0.232852,0.112042,400.0,0.308158,-0.52245,1.0708,-1.89587,2.23918,125.793,146.283,123.013,-5.77869,2.67448,3.101,7.08253,118.588,-30.6192,-112.099,166.033,0.029175,s20140923_130041_1978
19690290,835,0.432086,-0.11843,-0.0782269,0.167484,0.246448,0.0974035,400.0,0.313488,0.2359,1.37275,-1.06178,1.75142,124.2,149.819,122.294,-4.01375,2.03596,1.75025,4.82895,185.109,-77.0312,-120.209,233.772,0.03157,s20140923_130041_1978
19690291,836,0.433784,-0.115895,-0.0772914,0.172611,0.260307,0.0908063,400.0,0.325269,0.53995,1.2336,-0.400755,1.40496,123.549,152.252,122.051,-2.0765,1.13386,0.696826,2.46639,164.345,-84.3547,-67.9347,196.825,0.034105,s20140923_130041_1978
19690292,837,0.43554,-0.113234,-0.0763935,0.178283,0.27112,0.0893884,400.0,0.336573,0.3779,0.822,-0.024805,0.905046,123.328,153.372,121.985,-0.726852,0.348868,0.391553,0.896291,104.488,-68.3109,-0.561172,124.837,0.036766,s20140923_130041_1978
19690293,838,0.437337,-0.11049,-0.0754958,0.180169,0.276747,0.0903102,400.0,0.342353,-0.12505,0.24925,0.08734,0.292218,123.065,153.378,121.754,0.0132528,-0.232359,0.685603,0.724029,52.1545,-49.1683,46.0387,85.189,0.03951,s20140923_130041_1978
19690294,839,0.439123,-0.10772,-0.0745876,0.175782,0.276105,0.0911352,400.0,0.339763,-0.779,-0.3782,0.005025,0.865969,122.483,152.595,121.156,0.316238,-0.634498,1.31233,1.49157,16.5299,-35.1565,73.6848,83.2987,0.04228,s20140923_130041_1978
19690295,840,0.44083,-0.104989,-0.0736783,0.164589,0.269183,0.0904107,400.0,0.328212,-1.43135,-0.9598,-0.18564,1.73333,121.443,151.219,120.097,0.343852,-0.93549,2.1593,2.37822,-11.8457,-25.281,95.2313,99.2394,0.045011,s20140923_130041_1978
19690296,841,0.442394,-0.102354,-0.0727869,0.147155,0.256909,0.0874224,400.0,0.308706,-1.97385,-1.40945,-0.4445,2.46581,119.804,149.286,118.469,0.0793232,-1.14012,3.21695,3.41393,-47.9863,-11.6372,111.974,122.377,0.047646,s20140923_130041_1978
19690297,842,0.443758,-0.0998628,-0.0719395,0.125112,0.240994,0.0815207,400.0,0.283508,-2.3133,-1.6817,-0.75833,2.95881,117.436,146.912,116.187,-0.615875,-1.16823,4.39877,4.59274,-97.6504,9.15646,117.819,153.3,0.0501372,s20140923_130041_1978
19690298,843,0.444889,-0.0975406,-0.0711677,0.100889,0.223275,0.0722558,400.0,0.255443,-2.41278,-1.7786,-1.09747,3.19207,114.316,144.39,113.263,-1.87368,-0.956989,5.57334,5.95723,-156.407,32.0572,112.459,195.289,0.0524594,s20140923_130041_1978
19690299,844,0.445776,-0.0953977,-0.0705058,0.0768565,0.205422,0.0595713,400.0,0.227275,-2.30739,-1.7201,-1.4119,3.20566,110.513,142.221,109.765,-3.74401,-0.527091,6.64796,7.64793,-207.247,47.0642,98.9448,234.428,0.0546023,s20140923_130041_1978
19690300,845,0.446432,-0.0934278,-0.0699859,0.0547412,0.188873,0.0440178,400.0,0.201512,-2.07632,-1.5452,-1.63599,3.0619,106.163,141.197,105.763,-6.01862,-0.0157041,7.55223,9.65714,-218.767,45.4311,77.7686,236.582,0.0565722,s20140923_130041_1978
19690301,846,0.44688,-0.091613,-0.0696308,0.03533,0.174518,0.0268516,400.0,0.180072,-1.80413,-1.3111,-1.71182,2.81144,101.444,142.764,101.315,-8.11935,0.381531,8.20333,11.5483,-162.7,28.3318,48.7289,172.187,0.058387,s20140923_130041_1978
19690302,847,0.447148,-0.0899292,-0.0694485,0.0186586,0.162651,0.00978145,400.0,0.16401,-1.55105,-1.07055,-1.61537,2.48219,96.5441,152.335,96.5324,-9.27262,0.550932,8.52681,12.6092,-36.6707,8.44158,12.4913,39.6488,0.0600708,s20140923_130041_1978
19690303,848,0.447261,-0.0883522,-0.0694291,0.00430897,0.153107,-0.00545572,400.0,0.153265,-1.33686,-0.85685,-1.34862,2.08331,91.6121,128.302,91.6111,-8.85276,0.550363,8.45316,12.2528,130.854,1.14023,-27.1371,133.643,0.0616478,s20140923_130041_1978
19690304,849,0.447241,-0.0868606,-0.0695459,-0.00807859,0.145514,-0.017191,400.0,0.146748,-1.15413,-0.67535,-0.920114,1.62319,86.8223,64.8297,86.8442,-6.65555,0.573736,7.98407,10.4101,291.16,13.4451,-63.7729,298.365,0.0631394,s20140923_130041_1978
19690305,850,0.447105,-0.0854363,-0.069756,-0.0187737,0.1396,-0.023858,400.0,0.142863,-0.986126,-0.5096,-0.364185,1.16823,82.3407,51.801,82.4489,-3.02957,0.819265,7.1777,7.83383,402.142,40.2566,-96.8027,415.583,0.0645637,s20140923_130041_1978
19690306,851,0.446871,-0.0840631,-0.0700029,-0.0278011,0.135322,-0.0244747,400.0,0.1403,-0.8141,-0.33725,0.25825,0.918253,78.3905,41.3591,78.5709,1.38728,1.37887,6.04801,6.35644,453.833,71.6673,-125.414,476.266,0.0659369,s20140923_130041_1978
19690307,852,0.446555,-0.0827238,-0.0702242,-0.0350557,0.132855,-0.018693,400.0,0.138668,-0.640105,-0.1493,0.897852,1.11273,75.2186,28.0682,75.3565,6.04709,2.25261,4.66943,7.96524,443.03,95.9282,-146.885,476.501,0.0672762,s20140923_130041_1978
19690308,853,0.446175,-0.0813995,-0.0703555,-0.0406032,0.132336,-0.00651765,400.0,0.138578,-0.469385,0.0498,1.50009,1.5726,72.943,9.11936,72.9624,10.2479,3.29743,3.11032,11.2056,344.791,95.5961,-154.77,389.838,0.0686005,s20140923_130041_1978
19690309,854,0.445749,-0.0800703,-0.0703357,-0.0444434,0.133851,0.0113088,400.0,0.141489,-0.32068,0.25905,1.98805,2.03034,71.632,14.2762,71.6928,12.9429,4.16453,1.57403,13.6872,156.103,57.9825,-131.92,212.446,0.0699297,s20140923_130041_1978
19690310,855,0.445291,-0.0787153,-0.0701156,-0.0470168,0.137517,0.0332434,400.0,0.149086,-0.229805,0.4586,2.29631,2.35291,71.1245,35.2624,71.617,13.37,4.45708,0.471908,14.1012,-53.449,-3.8659,-80.6877,96.862,0.0712847,s20140923_130041_1978
19690311,856,0.44481,-0.0773139,-0.069664,-0.0490395,0.143023,0.0572351,400.0,0.161667,-0.19578,0.598,2.40866,2.48949,71.0743,49.4098,72.3419,11.8739,4.08721,-0.0397284,12.5578,-184.369,-56.194,-26.7157,194.586,0.0726861,s20140923_130041_1978
19690312,857,0.44431,-0.0758517,-0.0689703,-0.0509324,0.149477,0.0814166,400.0,0.177669,-0.20211,0.62625,2.36719,2.45696,71.1841,57.9708,73.3413,9.68256,3.3332,-0.0624058,10.2404,-204.003,-82.1275,17.9787,220.648,0.0741483,s20140923_130041_1978
19690313,858,0.443791,-0.0743256,-0.068039,-0.0530817,0.155548,0.104579,400.0,0.194807,-0.25473,0.5015,2.21392,2.28426,71.1575,63.0888,74.1879,7.79387,2.44466,0.319846,8.17454,-155.357,-91.2887,54.0198,188.116,0.0756744,s20140923_130041_1978
19690314,859,0.443246,-0.0727478,-0.0668855,-0.056027,0.159507,0.125695,400.0,0.210667,-0.36578,0.21875,1.9798,2.02516,70.6461,65.9757,74.5766,6.57543,1.50743,1.01799,6.82238,-85.2492,-93.7484,79.9483,149.826,0.0772522,s20140923_130041_1978
19690315,860,0.442665,-0.0711473,-0.0655339,-0.0603973,0.159923,0.144175,400.0,0.223628,-0.533895,-0.1824,1.723,1.81302,69.3102,67.2704,74.331,6.08888,0.569696,1.91881,6.40944,-21.1177,-90.549,92.0094,130.808,0.0788527,s20140923_130041_1978
19690316,861,0.442032,-0.0695643,-0.0640104,-0.0667049,0.155859,0.160155,400.0,0.233219,-0.71996,-0.64255,1.47165,1.75982,66.8299,67.3882,73.3803,6.15307,-0.303551,2.85818,6.79129,14.1589,-81.024,85.8336,118.881,0.0804357,s20140923_130041_1978
19690317,862,0.441325,-0.0680458,-0.0623392,-0.0747965,0.147072,0.173608,400.0,0.239509,-0.849585,-1.0982,1.16825,1.81456,63.0434,66.6919,71.8026,6.37206,-1.05079,3.63548,7.41108,16.7781,-68.4417,66.0604,96.5907,0.0819542,s20140923_130041_1978
19690318,863,0.440533,-0.0666375,-0.06055,-0.0836966,0.133895,0.18352,400.0,0.2421,-0.84975,-1.5313,0.7066,1.88845,57.9909,65.484,69.7748,6.48864,-1.67239,4.17939,7.89725,7.08515,-58.815,46.5318,75.33,0.0833625,s20140923_130041_1978
19690319,864,0.439654,-0.0653822,-0.0586878,-0.0917915,0.116446,0.18774,400.0,0.239231,-0.64836,-1.96526,-0.03005,2.06967,51.7522,63.9447,67.4374,6.51376,-2.22708,4.56612,8.26066,10.4039,-54.5567,39.4277,68.1118,0.0846178,s20140923_130041_1978
19690320,865,0.438708,-0.0643232,-0.0568253,-0.0966638,0.0945898,0.182919,400.0,0.227487,-0.40164,-2.23885,-0.69975,2.3798,44.3787,62.1457,64.8544,6.69672,-2.76352,4.96794,8.78428,5.5204,-33.6452,21.7997,40.4686,0.0856768,s20140923_130041_1978
19690321,866,0.437727,-0.0634939,-0.0550439,-0.0998243,0.0716689,0.173745,400.001,0.212811,-0.42561,-2.01649,-0.60575,2.1481,35.6765,60.1207,62.0258,6.62417,-2.89999,5.00211,8.79265,-68.5451,32.187,-50.7533,91.161,0.0865061,s20140923_130041_1978
19690322,867,0.436704,-0.0628715,-0.0533297,-0.105176,0.0542599,0.170804,400.001,0.207798,-0.667685,-1.3238,0.1902,1.4948,27.289,58.3765,59.5926,5.32581,-2.11978,3.95287,6.96297,-175.427,109.559,-141.783,250.759,0.0871285,s20140923_130041_1978
19690323,868,0.435614,-0.0623809,-0.0515956,-0.113178,0.0451929,0.177549,400.001,0.215349,-0.84735,-0.545625,1.05035,1.45566,21.7672,57.4847,58.2943,3.11562,-0.708814,2.16646,3.86045,-215.757,138.982,-172.926,309.468,0.0876191,s20140923_130041_1978
19690324,869,0.434438,-0.0619435,-0.0497536,-0.122123,0.0433474,0.191811,400.002,0.231483,-0.8187,0.09693,1.5978,1.79795,19.5423,57.5157,58.1588,1.01067,0.659851,0.494359,1.30432,-186.14,114.723,-144.932,262.326,0.0880565,s20140923_130041_1978
19690325,870,0.433177,-0.0614952,-0.0477479,-0.129552,0.0471315,0.209505,400.002,0.250794,-0.55295,0.571665,1.67075,1.85039,19.9916,58.2685,58.8977,-0.607176,1.58565,-0.732178,1.84906,-139.472,64.7506,-101.083,184.019,0.0885048,s20140923_130041_1978
19690326,871,0.431859,-0.060988,-0.0455701,-0.133182,0.0547807,0.225226,400.003,0.26733,-0.05785,0.834965,1.12825,1.4048,22.3584,59.4031,60.1194,-1.77877,1.95486,-1.52731,3.05257,-108.853,13.325,-67.2714,128.655,0.089012,s20140923_130041_1978
19690327,872,0.430534,-0.0603949,-0.043273,-0.130709,0.0638308,0.23207,400.003,0.27389,0.67095,0.823055,-0.16335,1.07437,26.0282,60.6104,61.4952,-2.78424,1.85215,-2.07761,3.93687,-117.175,-25.8885,-57.9108,133.243,0.0896051,s20140923_130041_1978
19690328,873,0.429273,-0.0597169,-0.0409852,-0.119763,0.0712418,0.221959,400.005,0.262077,1.3489,0.68302,-1.6866,2.2651,30.7466,61.6499,62.8078,-4.12226,1.43709,-2.68552,5.12546,-153.469,-56.4685,-63.312,175.356,0.0902831,s20140923_130041_1978
19690329,874,0.428155,-0.058974,-0.0388788,-0.103731,0.0774912,0.198338,400.007,0.236861,1.4765,0.69505,-2.4058,2.90706,36.7612,62.3904,64.0274,-5.85363,0.722781,-3.34385,6.78002,-155.081,-94.4479,-42.1358,186.403,0.091026,s20140923_130041_1978
19690330,875,0.42719,-0.0581624,-0.0370214,-0.090233,0.0851428,0.173843,400.009,0.213571,1.03782,0.843785,-2.2,2.57469,43.3375,62.5685,65.0077,-7.22388,-0.451866,-3.52824,8.05215,-89.2241,-134.925,22.2749,163.285,0.0918376,s20140923_130041_1978
19690331,876,0.42633,-0.0572659,-0.0353853,-0.0829745,0.0943669,0.154338,400.013,0.199023,0.407435,0.96046,-1.69975,1.9944,48.6756,61.7368,65.3604,-7.63811,-1.97572,-2.89835,8.40503,-6.25337,-151.468,90.6186,176.616,0.0927341,s20140923_130041_1978
19690332,877,0.425509,-0.0562725,-0.0339179,-0.0820843,0.104352,0.139848,400.018,0.192833,-0.16751,1.00601,-1.3075,1.65821,51.8111,59.589,64.8066,-7.34895,-3.48123,-1.71587,8.31085,35.4091,-136.646,121.848,186.475,0.0937275,s20140923_130041_1978
19690333,878,0.424671,-0.0551783,-0.032579,-0.0863247,0.114487,0.128188,400.027,0.192331,-0.60261,0.9969,-1.13825,1.62867,52.9832,56.0428,63.3312,-6.92993,-4.70864,-0.461395,8.39095,36.0613,-106.567,117.256,162.499,0.0948217,s20140923_130041_1978
19690334,879,0.423771,-0.0539839,-0.0313523,-0.0941365,0.12429,0.117083,400.039,0.194982,-0.904165,0.93535,-1.15135,1.73724,52.8599,51.2002,61.1319,-6.62772,-5.61257,0.629256,8.70767,22.8285,-78.396,99.2055,128.487,0.0960161,s20140923_130041_1978
19690335,880,0.42278,-0.0526955,-0.03024,-0.104408,0.133194,0.105161,400.058,0.19925,-1.11518,0.83925,-1.26926,1.88653,51.9078,45.2059,58.3987,-6.47336,-6.27656,1.52272,9.1443,8.03699,-56.3249,76.3359,95.2064,0.0973045,s20140923_130041_1978
